,From,To,Weight
1372,6565,7366,0
1373,6565,4286,0
1374,6565,7004,0
1375,6565,4001,1
1376,6565,7270,0
1377,1993,5899,0
1378,1993,2114,0
1379,1993,6565,0
1380,1993,1993,1
1381,1993,1966,0
1382,1993,5710,1
1383,1993,2968,0
1384,1993,2225,0
1385,1993,6260,0
1386,1993,6853,1
1387,1993,9369,0
1388,1993,8132,1
1389,1993,7503,0
1390,1993,1618,0
1391,1993,273,1
1392,1993,4452,1
1393,1993,8504,0
1394,1993,7247,1
1395,1993,4646,0
1396,1993,7431,1
1397,1993,3267,1
1398,1993,999,1
1399,1993,1592,0
1400,1993,7215,1
1401,1993,1685,1
1402,1993,7660,0
1403,1993,7987,1
1404,1993,10240,1
1405,1993,10573,0
1406,1993,3712,1
1407,1993,641,0
1408,1993,10314,1
1409,1993,6935,0
1410,1993,9733,0
1411,1993,9938,0
1412,1993,3182,0
1413,1993,7300,1
1414,1993,2798,1
1415,1993,624,0
1416,1993,5176,0
1417,1993,380,0
1418,1993,6274,1
1419,1993,5341,0
1420,1993,313,1
1421,1993,9529,0
1422,1993,2176,1
1423,1993,10089,1
1424,1993,309,1
1425,1993,10264,0
1426,1993,1225,0
1427,1993,9703,0
1428,1993,3762,0
1429,1993,9262,0
1430,1993,4543,0
1431,1993,2926,1
1432,1993,3924,1
1433,1993,9274,0
1434,1993,6963,0
1435,1993,4440,1
1436,1993,2521,0
1437,1993,7381,1
1438,1993,9560,0
1439,1993,1150,0
1440,1993,9707,1
1441,1993,8234,0
1442,1993,11030,0
1443,1993,175,0
1444,1993,2061,1
1445,1993,7274,1
1446,1993,2557,0
1447,1993,1245,1
1448,1993,1726,0
1449,1993,6720,1
1450,1993,8318,0
1451,1993,2552,1
1452,1993,7030,0
1453,1993,6504,0
1454,1993,5067,1
1455,1993,4216,0
1456,1993,1361,1
1457,1993,6932,0
1458,1993,1340,1
1459,1993,8746,1
1460,1993,3725,1
1461,1993,1137,0
1462,1993,4947,1
1463,1993,3225,0
1464,1993,1992,0
1465,1993,7059,0
1466,1993,7999,1
1467,1993,564,1
1468,1993,8346,0
1469,1993,10965,0
1470,1993,6605,1
1471,1993,9925,0
1472,1993,5389,1
1473,1993,6036,0
1474,1993,3711,0
1475,1993,2532,0
1476,1993,4943,1
1477,1993,4769,1
1478,1993,6931,0
1479,1993,5547,1
1480,1993,9671,0
1481,1993,5371,0
1482,1993,8314,0
1483,1993,3174,1
1484,1993,2574,1
1485,1993,5966,1
1486,1993,9058,0
1487,1993,254,1
1488,1993,7627,0
1489,1993,988,0
1490,1993,10972,1
1491,1993,6583,0
1492,1993,4376,0
1493,1993,701,0
1494,1993,2942,0
1495,1993,1173,1
1496,1993,4611,0
1497,1993,4248,1
1498,1993,6940,0
1499,1993,4673,0
1500,1993,8779,0
1501,1993,10767,0
1502,1993,7230,1
1503,1993,1277,0
1504,1993,6384,0
1505,1993,8029,1
1506,1993,6988,0
1507,1993,3336,0
1508,1993,4301,0
1509,1993,3619,0
1510,1993,4692,0
1511,1993,6086,0
1512,1993,11101,0
1513,1993,10430,1
1514,1993,7875,1
1515,1993,5278,0
1516,1993,3560,0
1517,1993,2281,0
1518,1993,4073,0
1519,1993,3667,1
1520,1993,7573,0
1521,1993,6299,0
1522,1993,10846,0
1523,1993,10446,1
1524,1993,3479,0
1525,1993,199,1
1526,1993,3483,1
1527,1993,2350,1
1528,1993,9493,0
1529,1993,1,0
1530,1993,5536,1
1531,1993,9499,1
1532,1993,5121,0
1533,1993,5848,0
1534,1993,4856,0
1535,1993,7186,0
1536,1993,5794,1
1537,1993,1031,0
1538,1993,10140,1
1539,1993,9353,1
1540,1993,4789,0
1541,1993,8443,0
1542,1993,1928,0
1543,1993,8800,0
1544,1993,10150,0
1545,1993,10619,0
1546,1993,8362,1
1547,1993,4637,0
1548,1993,9972,0
1549,1993,8931,0
1550,1993,2008,0
1551,1993,3139,1
1552,1993,7922,1
1553,1993,1204,0
1554,1993,6810,0
1555,1993,5386,1
1556,1993,3202,1
1557,1993,6387,0
1558,1993,10489,0
1559,1993,2611,0
1560,1993,5407,0
1561,1993,5718,0
1562,1993,4580,0
1563,1993,8545,1
1564,1993,7378,0
1565,1993,8492,0
1566,1993,1212,0
1567,1993,10473,1
1568,1993,7962,0
1569,1993,9984,0
1570,1993,7453,0
1571,1993,241,0
1572,1993,8975,0
1573,1993,5236,1
1574,1993,7010,0
1575,1993,3706,0
1576,1993,5204,0
1577,1993,1020,0
1578,1993,6019,0
1579,1993,3717,0
1580,1993,4998,0
1581,1993,966,1
1582,1993,4767,0
1583,1993,9725,0
1584,1993,4491,1
1585,1993,3759,0
1586,1993,2055,0
1587,1993,3005,0
1588,1993,6421,0
1589,1993,4207,0
1590,1993,6072,0
1591,1993,1509,1
1592,1993,1127,0
1593,1993,5538,0
1594,1993,146,0
1595,1993,4741,1
1596,1993,1524,0
1597,1993,7451,1
1598,1993,4356,1
1599,1993,3885,0
1600,1993,1175,0
1601,1993,3412,1
1602,1993,2975,0
1603,1993,2894,1
1604,1993,749,0
1605,1993,10525,0
1606,1993,5031,0
1607,1993,6218,1
1608,1993,193,0
1609,1993,10660,1
1610,1993,5735,0
1611,1993,1829,1
1612,1993,9855,0
1613,1993,8732,1
1614,1993,6606,1
1615,1993,234,0
1616,1993,1118,0
1617,1993,7789,0
1618,1993,8955,0
1619,1993,5644,1
1620,1993,2324,0
1621,1993,697,0
1622,1993,1627,0
1623,1993,938,0
1624,1993,4058,1
1625,1993,7736,0
1626,1993,9757,1
1627,1993,4138,0
1628,1993,10833,1
1629,1993,9606,0
1630,1993,8534,1
1631,1993,5153,0
1632,1993,5493,0
1633,1993,2147,0
1634,1993,5107,0
1635,1993,3979,0
1636,1993,6049,0
1637,1993,3910,0
1638,1993,1740,1
1639,1993,195,0
1640,1993,10319,1
1641,1993,2296,0
1642,1993,2931,0
1643,1993,3698,0
1644,1993,9516,1
1645,1993,339,1
1646,1993,9010,0
1647,1993,5543,1
1648,1993,1577,0
1649,1993,6024,1
1650,1993,6055,1
1651,1993,4394,1
1652,1993,5758,0
1653,1993,9206,0
1654,1993,10971,0
1655,1993,158,0
1656,1993,1945,1
1657,1993,2535,1
1658,1993,9386,1
1659,1993,873,1
1660,1993,7793,1
1661,1993,2407,0
1662,1993,7912,0
1663,1993,1384,0
1664,1993,10507,1
1665,1993,5675,1
1666,1993,6770,0
1667,1993,8773,1
1668,1993,10909,0
1669,1993,9121,1
1670,1993,4310,0
1671,1993,2561,1
1672,1993,9349,0
1673,1993,922,0
1674,1993,4530,0
1675,1993,1553,1
1676,1993,5221,0
1677,1993,10133,1
1678,1993,8233,1
1679,1993,2945,0
1680,1993,7521,0
1681,1993,4070,1
1682,1993,9559,0
1683,1993,5529,0
1684,1993,9743,0
1685,1993,1763,0
1686,1993,2072,0
1687,1993,3584,0
1688,1993,3643,0
1689,1993,7706,0
1690,1993,830,0
1691,1993,6050,0
1692,1993,125,1
1693,1993,1079,1
1694,1993,7321,0
1695,1993,955,0
1696,1993,7476,1
1697,1993,4261,0
1698,1993,5350,0
1699,1993,9298,1
1700,1993,1626,0
1701,1993,2612,0
1702,1993,10069,0
1703,1993,3409,0
1704,1993,5453,0
1705,1993,2565,1
1706,1993,4656,0
1707,1993,9242,0
1708,1993,8286,1
1709,1993,1665,0
1710,1993,7005,1
1711,1993,2781,0
1712,1993,4127,0
1713,1993,8143,1
1714,1993,3690,0
1715,1993,3433,0
1716,1993,1215,0
1717,1993,2570,1
1718,1993,10742,0
1719,1993,1351,0
1720,1993,477,0
1721,1993,7832,0
1722,1993,7396,0
1723,1993,3498,0
1724,1993,1172,1
1725,1993,569,1
1726,1993,4686,0
1727,1993,4351,0
1728,1993,10129,0
1729,1993,5796,0
1730,1993,10556,0
1731,1993,48,1
1732,1993,737,1
1733,1993,3571,1
1734,1993,5092,1
1735,1993,5534,0
1736,1993,7960,0
1737,1993,9905,0
1738,1993,8439,0
1739,1993,6977,0
1740,1993,8397,0
1741,1993,1990,0
1742,1993,8093,0
1743,1993,10513,0
1744,1993,5782,1
1745,1993,2415,0
1746,1993,332,1
1747,1993,6906,1
1748,1993,7872,0
1749,1993,4427,0
1750,1993,2886,1
1751,1993,9064,0
1752,1993,3678,1
1753,1993,2186,1
1754,1993,1399,0
1755,1993,8341,0
1756,1993,6461,1
1757,1993,5113,0
1758,1993,2961,0
1759,1993,3010,0
1760,1993,6892,1
1761,1993,8462,0
1762,1993,5558,0
1763,1993,10951,1
1764,1993,5623,0
1765,1993,5544,1
1766,1993,5831,1
1767,1993,10176,1
1768,1993,3138,1
1769,1993,4994,0
1770,1993,10872,1
1771,1993,1139,0
1772,1993,10448,0
1773,1993,2109,0
1774,1993,3009,1
1775,1993,8537,0
1776,1993,4331,1
1777,1993,6281,0
1778,1993,4338,0
1779,1993,10913,0
1780,1993,3334,0
1781,1993,10949,0
1782,1993,6248,0
1783,1993,10164,1
1784,1993,6815,0
1785,1993,4122,0
1786,1993,5370,0
1787,1993,405,0
1788,1993,500,1
1789,1993,9323,0
1790,1993,3945,0
1791,1993,983,0
1792,1993,5628,0
1793,1993,10701,0
1794,1993,4426,0
1795,1993,6343,1
1796,1993,7734,0
1797,1993,1146,0
1798,1993,1103,0
1799,1993,3422,1
1800,1993,2909,1
1801,1993,340,0
1802,1993,3104,0
1803,1993,1008,0
1804,1993,2115,1
1805,1993,2088,1
1806,1993,6292,0
1807,1993,3919,0
1808,1993,271,0
1809,1993,5136,1
1810,1993,9790,0
1811,1993,7233,0
1812,1993,7699,0
1813,1993,5186,1
1814,1993,7313,0
1815,1993,3520,0
1816,1993,10394,0
1817,1993,9362,1
1818,1993,3968,1
1819,1993,2829,1
1820,1993,1772,0
1821,1993,4377,0
1822,1993,8858,1
1823,1993,9723,1
1824,1993,2666,1
1825,1993,5721,0
1826,1993,8722,0
1827,1993,7118,0
1828,1993,10722,0
1829,1993,2632,0
1830,1993,4333,1
1831,1993,7366,1
1832,1993,4286,0
1833,1993,7004,0
1834,1993,4001,0
1835,1993,7270,1
1836,1966,5899,0
1837,1966,2114,1
1838,1966,6565,0
1839,1966,1993,0
1840,1966,1966,1
1841,1966,5710,0
1842,1966,2968,0
1843,1966,2225,0
1844,1966,6260,1
1845,1966,6853,1
1846,1966,9369,0
1847,1966,8132,0
1848,1966,7503,0
1849,1966,1618,0
1850,1966,273,0
1851,1966,4452,0
1852,1966,8504,1
1853,1966,7247,0
1854,1966,4646,0
1855,1966,7431,0
1856,1966,3267,0
1857,1966,999,1
1858,1966,1592,1
1859,1966,7215,1
1860,1966,1685,0
1861,1966,7660,0
1862,1966,7987,0
1863,1966,10240,1
1864,1966,10573,0
1865,1966,3712,0
1866,1966,641,0
1867,1966,10314,0
1868,1966,6935,0
1869,1966,9733,0
1870,1966,9938,1
1871,1966,3182,0
1872,1966,7300,0
1873,1966,2798,1
1874,1966,624,0
1875,1966,5176,0
1876,1966,380,0
1877,1966,6274,1
1878,1966,5341,1
1879,1966,313,0
1880,1966,9529,0
1881,1966,2176,1
1882,1966,10089,1
1883,1966,309,0
1884,1966,10264,0
1885,1966,1225,0
1886,1966,9703,0
1887,1966,3762,0
1888,1966,9262,0
1889,1966,4543,1
1890,1966,2926,0
1891,1966,3924,0
1892,1966,9274,0
1893,1966,6963,1
1894,1966,4440,0
1895,1966,2521,0
1896,1966,7381,1
1897,1966,9560,1
1898,1966,1150,1
1899,1966,9707,0
1900,1966,8234,0
1901,1966,11030,0
1902,1966,175,1
1903,1966,2061,0
1904,1966,7274,0
1905,1966,2557,0
1906,1966,1245,0
1907,1966,1726,0
1908,1966,6720,0
1909,1966,8318,1
1910,1966,2552,0
1911,1966,7030,0
1912,1966,6504,0
1913,1966,5067,1
1914,1966,4216,1
1915,1966,1361,1
1916,1966,6932,1
1917,1966,1340,1
1918,1966,8746,0
1919,1966,3725,1
1920,1966,1137,0
1921,1966,4947,0
1922,1966,3225,0
1923,1966,1992,0
1924,1966,7059,0
1925,1966,7999,1
1926,1966,564,0
1927,1966,8346,0
1928,1966,10965,0
1929,1966,6605,0
1930,1966,9925,0
1931,1966,5389,0
1932,1966,6036,1
1933,1966,3711,1
1934,1966,2532,0
1935,1966,4943,1
1936,1966,4769,0
1937,1966,6931,1
1938,1966,5547,1
1939,1966,9671,0
1940,1966,5371,0
1941,1966,8314,1
1942,1966,3174,1
1943,1966,2574,0
1944,1966,5966,0
1945,1966,9058,1
1946,1966,254,0
1947,1966,7627,1
1948,1966,988,0
1949,1966,10972,1
1950,1966,6583,0
1951,1966,4376,0
1952,1966,701,0
1953,1966,2942,0
1954,1966,1173,1
1955,1966,4611,1
1956,1966,4248,0
1957,1966,6940,0
1958,1966,4673,0
1959,1966,8779,0
1960,1966,10767,1
1961,1966,7230,0
1962,1966,1277,0
1963,1966,6384,0
1964,1966,8029,1
1965,1966,6988,1
1966,1966,3336,0
1967,1966,4301,0
1968,1966,3619,1
1969,1966,4692,0
1970,1966,6086,0
1971,1966,11101,1
1972,1966,10430,1
1973,1966,7875,1
1974,1966,5278,0
1975,1966,3560,1
1976,1966,2281,0
1977,1966,4073,0
1978,1966,3667,1
1979,1966,7573,0
1980,1966,6299,0
1981,1966,10846,0
1982,1966,10446,1
1983,1966,3479,0
1984,1966,199,0
1985,1966,3483,0
1986,1966,2350,0
1987,1966,9493,1
1988,1966,1,0
1989,1966,5536,1
1990,1966,9499,1
1991,1966,5121,0
1992,1966,5848,1
1993,1966,4856,0
1994,1966,7186,0
1995,1966,5794,0
1996,1966,1031,1
1997,1966,10140,0
1998,1966,9353,0
1999,1966,4789,1
2000,1966,8443,0
2001,1966,1928,0
2002,1966,8800,0
2003,1966,10150,0
2004,1966,10619,1
2005,1966,8362,1
2006,1966,4637,0
2007,1966,9972,0
2008,1966,8931,0
2009,1966,2008,0
2010,1966,3139,0
2011,1966,7922,0
2012,1966,1204,0
2013,1966,6810,1
2014,1966,5386,1
2015,1966,3202,1
2016,1966,6387,0
2017,1966,10489,1
2018,1966,2611,1
2019,1966,5407,0
2020,1966,5718,1
2021,1966,4580,1
2022,1966,8545,1
2023,1966,7378,0
2024,1966,8492,0
2025,1966,1212,0
2026,1966,10473,1
2027,1966,7962,1
2028,1966,9984,0
2029,1966,7453,0
2030,1966,241,1
2031,1966,8975,0
2032,1966,5236,1
2033,1966,7010,1
2034,1966,3706,0
2035,1966,5204,1
2036,1966,1020,1
2037,1966,6019,0
2038,1966,3717,0
2039,1966,4998,0
2040,1966,966,0
2041,1966,4767,1
2042,1966,9725,0
2043,1966,4491,0
2044,1966,3759,0
2045,1966,2055,0
2046,1966,3005,0
2047,1966,6421,0
2048,1966,4207,1
2049,1966,6072,0
2050,1966,1509,1
2051,1966,1127,1
2052,1966,5538,1
2053,1966,146,0
2054,1966,4741,0
2055,1966,1524,0
2056,1966,7451,0
2057,1966,4356,1
2058,1966,3885,0
2059,1966,1175,0
2060,1966,3412,0
2061,1966,2975,0
2062,1966,2894,1
2063,1966,749,0
2064,1966,10525,0
2065,1966,5031,1
2066,1966,6218,0
2067,1966,193,0
2068,1966,10660,0
2069,1966,5735,1
2070,1966,1829,0
2071,1966,9855,0
2072,1966,8732,1
2073,1966,6606,0
2074,1966,234,0
2075,1966,1118,0
2076,1966,7789,1
2077,1966,8955,0
2078,1966,5644,0
2079,1966,2324,0
2080,1966,697,1
2081,1966,1627,0
2082,1966,938,0
2083,1966,4058,0
2084,1966,7736,0
2085,1966,9757,1
2086,1966,4138,0
2087,1966,10833,0
2088,1966,9606,1
2089,1966,8534,0
2090,1966,5153,0
2091,1966,5493,0
2092,1966,2147,1
2093,1966,5107,0
2094,1966,3979,1
2095,1966,6049,0
2096,1966,3910,1
2097,1966,1740,0
2098,1966,195,0
2099,1966,10319,0
2100,1966,2296,0
2101,1966,2931,0
2102,1966,3698,1
2103,1966,9516,0
2104,1966,339,0
2105,1966,9010,1
2106,1966,5543,0
2107,1966,1577,1
2108,1966,6024,1
2109,1966,6055,0
2110,1966,4394,1
2111,1966,5758,1
2112,1966,9206,1
2113,1966,10971,0
2114,1966,158,0
2115,1966,1945,0
2116,1966,2535,1
2117,1966,9386,0
2118,1966,873,0
2119,1966,7793,0
2120,1966,2407,1
2121,1966,7912,0
2122,1966,1384,0
2123,1966,10507,0
2124,1966,5675,0
2125,1966,6770,0
2126,1966,8773,0
2127,1966,10909,1
2128,1966,9121,1
2129,1966,4310,0
2130,1966,2561,0
2131,1966,9349,1
2132,1966,922,0
2133,1966,4530,0
2134,1966,1553,0
2135,1966,5221,0
2136,1966,10133,1
2137,1966,8233,0
2138,1966,2945,0
2139,1966,7521,1
2140,1966,4070,1
2141,1966,9559,0
2142,1966,5529,0
2143,1966,9743,1
2144,1966,1763,1
2145,1966,2072,0
2146,1966,3584,0
2147,1966,3643,1
2148,1966,7706,0
2149,1966,830,1
2150,1966,6050,0
2151,1966,125,0
2152,1966,1079,0
2153,1966,7321,0
2154,1966,955,0
2155,1966,7476,0
2156,1966,4261,1
2157,1966,5350,1
2158,1966,9298,1
2159,1966,1626,0
2160,1966,2612,0
2161,1966,10069,0
2162,1966,3409,0
2163,1966,5453,0
2164,1966,2565,0
2165,1966,4656,0
2166,1966,9242,0
2167,1966,8286,0
2168,1966,1665,1
2169,1966,7005,0
2170,1966,2781,1
2171,1966,4127,0
2172,1966,8143,0
2173,1966,3690,1
2174,1966,3433,0
2175,1966,1215,0
2176,1966,2570,0
2177,1966,10742,1
2178,1966,1351,1
2179,1966,477,1
2180,1966,7832,1
2181,1966,7396,1
2182,1966,3498,0
2183,1966,1172,1
2184,1966,569,1
2185,1966,4686,1
2186,1966,4351,0
2187,1966,10129,1
2188,1966,5796,1
2189,1966,10556,0
2190,1966,48,0
2191,1966,737,1
2192,1966,3571,0
2193,1966,5092,0
2194,1966,5534,0
2195,1966,7960,1
2196,1966,9905,0
2197,1966,8439,0
2198,1966,6977,1
2199,1966,8397,0
2200,1966,1990,0
2201,1966,8093,0
2202,1966,10513,0
2203,1966,5782,0
2204,1966,2415,0
2205,1966,332,0
2206,1966,6906,1
2207,1966,7872,1
2208,1966,4427,1
2209,1966,2886,0
2210,1966,9064,1
2211,1966,3678,0
2212,1966,2186,1
2213,1966,1399,0
2214,1966,8341,0
2215,1966,6461,0
2216,1966,5113,0
2217,1966,2961,0
2218,1966,3010,1
2219,1966,6892,0
2220,1966,8462,0
2221,1966,5558,1
2222,1966,10951,0
2223,1966,5623,0
2224,1966,5544,0
2225,1966,5831,0
2226,1966,10176,0
2227,1966,3138,1
2228,1966,4994,1
2229,1966,10872,0
2230,1966,1139,1
2231,1966,10448,0
2232,1966,2109,1
2233,1966,3009,1
2234,1966,8537,0
2235,1966,4331,1
2236,1966,6281,0
2237,1966,4338,0
2238,1966,10913,0
2239,1966,3334,1
2240,1966,10949,0
2241,1966,6248,1
2242,1966,10164,1
2243,1966,6815,1
2244,1966,4122,0
2245,1966,5370,0
2246,1966,405,0
2247,1966,500,1
2248,1966,9323,0
2249,1966,3945,0
2250,1966,983,0
2251,1966,5628,0
2252,1966,10701,1
2253,1966,4426,0
2254,1966,6343,0
2255,1966,7734,1
2256,1966,1146,0
2257,1966,1103,1
2258,1966,3422,0
2259,1966,2909,1
2260,1966,340,0
2261,1966,3104,1
2262,1966,1008,0
2263,1966,2115,0
2264,1966,2088,1
2265,1966,6292,1
2266,1966,3919,0
2267,1966,271,0
2268,1966,5136,1
2269,1966,9790,1
2270,1966,7233,0
2271,1966,7699,0
2272,1966,5186,0
2273,1966,7313,0
2274,1966,3520,1
2275,1966,10394,1
2276,1966,9362,0
2277,1966,3968,1
2278,1966,2829,0
2279,1966,1772,1
2280,1966,4377,0
2281,1966,8858,0
2282,1966,9723,0
2283,1966,2666,0
2284,1966,5721,1
2285,1966,8722,0
2286,1966,7118,0
2287,1966,10722,0
2288,1966,2632,0
2289,1966,4333,0
2290,1966,7366,1
2291,1966,4286,0
2292,1966,7004,0
2293,1966,4001,0
2294,1966,7270,0
2295,5710,5899,0
2296,5710,2114,0
2297,5710,6565,0
2298,5710,1993,1
2299,5710,1966,0
2300,5710,5710,1
2301,5710,2968,0
2302,5710,2225,0
2303,5710,6260,0
2304,5710,6853,1
2305,5710,9369,0
2306,5710,8132,1
2307,5710,7503,0
2308,5710,1618,0
2309,5710,273,1
2310,5710,4452,1
2311,5710,8504,0
2312,5710,7247,1
2313,5710,4646,0
2314,5710,7431,1
2315,5710,3267,1
2316,5710,999,1
2317,5710,1592,0
2318,5710,7215,1
2319,5710,1685,1
2320,5710,7660,0
2321,5710,7987,1
2322,5710,10240,1
2323,5710,10573,0
2324,5710,3712,1
2325,5710,641,0
2326,5710,10314,1
2327,5710,6935,0
2328,5710,9733,0
2329,5710,9938,0
2330,5710,3182,0
2331,5710,7300,1
2332,5710,2798,1
2333,5710,624,0
2334,5710,5176,0
2335,5710,380,0
2336,5710,6274,1
2337,5710,5341,0
2338,5710,313,1
2339,5710,9529,0
2340,5710,2176,1
2341,5710,10089,1
2342,5710,309,1
2343,5710,10264,0
2344,5710,1225,0
2345,5710,9703,0
2346,5710,3762,0
2347,5710,9262,0
2348,5710,4543,0
2349,5710,2926,1
2350,5710,3924,1
2351,5710,9274,0
2352,5710,6963,0
2353,5710,4440,1
2354,5710,2521,0
2355,5710,7381,1
2356,5710,9560,0
2357,5710,1150,0
2358,5710,9707,1
2359,5710,8234,0
2360,5710,11030,0
2361,5710,175,0
2362,5710,2061,1
2363,5710,7274,1
2364,5710,2557,0
2365,5710,1245,1
2366,5710,1726,0
2367,5710,6720,1
2368,5710,8318,0
2369,5710,2552,1
2370,5710,7030,0
2371,5710,6504,0
2372,5710,5067,1
2373,5710,4216,0
2374,5710,1361,1
2375,5710,6932,0
2376,5710,1340,1
2377,5710,8746,1
2378,5710,3725,1
2379,5710,1137,0
2380,5710,4947,1
2381,5710,3225,0
2382,5710,1992,0
2383,5710,7059,0
2384,5710,7999,1
2385,5710,564,1
2386,5710,8346,0
2387,5710,10965,0
2388,5710,6605,1
2389,5710,9925,0
2390,5710,5389,1
2391,5710,6036,0
2392,5710,3711,0
2393,5710,2532,0
2394,5710,4943,1
2395,5710,4769,1
2396,5710,6931,0
2397,5710,5547,1
2398,5710,9671,0
2399,5710,5371,0
2400,5710,8314,0
2401,5710,3174,1
2402,5710,2574,1
2403,5710,5966,1
2404,5710,9058,0
2405,5710,254,1
2406,5710,7627,0
2407,5710,988,0
2408,5710,10972,1
2409,5710,6583,0
2410,5710,4376,0
2411,5710,701,0
2412,5710,2942,0
2413,5710,1173,1
2414,5710,4611,0
2415,5710,4248,1
2416,5710,6940,0
2417,5710,4673,0
2418,5710,8779,0
2419,5710,10767,0
2420,5710,7230,1
2421,5710,1277,0
2422,5710,6384,0
2423,5710,8029,1
2424,5710,6988,0
2425,5710,3336,0
2426,5710,4301,0
2427,5710,3619,0
2428,5710,4692,0
2429,5710,6086,0
2430,5710,11101,0
2431,5710,10430,1
2432,5710,7875,1
2433,5710,5278,0
2434,5710,3560,0
2435,5710,2281,0
2436,5710,4073,0
2437,5710,3667,1
2438,5710,7573,0
2439,5710,6299,0
2440,5710,10846,0
2441,5710,10446,1
2442,5710,3479,0
2443,5710,199,1
2444,5710,3483,1
2445,5710,2350,1
2446,5710,9493,0
2447,5710,1,0
2448,5710,5536,1
2449,5710,9499,1
2450,5710,5121,0
2451,5710,5848,0
2452,5710,4856,0
2453,5710,7186,0
2454,5710,5794,1
2455,5710,1031,0
2456,5710,10140,1
2457,5710,9353,1
2458,5710,4789,0
2459,5710,8443,0
2460,5710,1928,0
2461,5710,8800,0
2462,5710,10150,0
2463,5710,10619,0
2464,5710,8362,1
2465,5710,4637,0
2466,5710,9972,0
2467,5710,8931,0
2468,5710,2008,0
2469,5710,3139,1
2470,5710,7922,1
2471,5710,1204,0
2472,5710,6810,0
2473,5710,5386,1
2474,5710,3202,1
2475,5710,6387,0
2476,5710,10489,0
2477,5710,2611,0
2478,5710,5407,0
2479,5710,5718,0
2480,5710,4580,0
2481,5710,8545,1
2482,5710,7378,0
2483,5710,8492,0
2484,5710,1212,0
2485,5710,10473,1
2486,5710,7962,0
2487,5710,9984,0
2488,5710,7453,0
2489,5710,241,0
2490,5710,8975,0
2491,5710,5236,1
2492,5710,7010,0
2493,5710,3706,0
2494,5710,5204,0
2495,5710,1020,0
2496,5710,6019,0
2497,5710,3717,0
2498,5710,4998,0
2499,5710,966,1
2500,5710,4767,0
2501,5710,9725,0
2502,5710,4491,1
2503,5710,3759,0
2504,5710,2055,0
2505,5710,3005,0
2506,5710,6421,0
2507,5710,4207,0
2508,5710,6072,0
2509,5710,1509,1
2510,5710,1127,0
2511,5710,5538,0
2512,5710,146,0
2513,5710,4741,1
2514,5710,1524,0
2515,5710,7451,1
2516,5710,4356,1
2517,5710,3885,0
2518,5710,1175,0
2519,5710,3412,1
2520,5710,2975,0
2521,5710,2894,1
2522,5710,749,0
2523,5710,10525,0
2524,5710,5031,0
2525,5710,6218,1
2526,5710,193,0
2527,5710,10660,1
2528,5710,5735,0
2529,5710,1829,1
2530,5710,9855,0
2531,5710,8732,1
2532,5710,6606,1
2533,5710,234,0
2534,5710,1118,0
2535,5710,7789,0
2536,5710,8955,0
2537,5710,5644,1
2538,5710,2324,0
2539,5710,697,0
2540,5710,1627,0
2541,5710,938,0
2542,5710,4058,1
2543,5710,7736,0
2544,5710,9757,1
2545,5710,4138,0
2546,5710,10833,1
2547,5710,9606,0
2548,5710,8534,1
2549,5710,5153,0
2550,5710,5493,0
2551,5710,2147,0
2552,5710,5107,0
2553,5710,3979,0
2554,5710,6049,0
2555,5710,3910,0
2556,5710,1740,1
2557,5710,195,0
2558,5710,10319,1
2559,5710,2296,0
2560,5710,2931,0
2561,5710,3698,0
2562,5710,9516,1
2563,5710,339,1
2564,5710,9010,0
2565,5710,5543,1
2566,5710,1577,0
2567,5710,6024,1
2568,5710,6055,1
2569,5710,4394,1
2570,5710,5758,0
2571,5710,9206,0
2572,5710,10971,0
2573,5710,158,0
2574,5710,1945,1
2575,5710,2535,1
2576,5710,9386,1
2577,5710,873,1
2578,5710,7793,1
2579,5710,2407,0
2580,5710,7912,0
2581,5710,1384,0
2582,5710,10507,1
2583,5710,5675,1
2584,5710,6770,0
2585,5710,8773,1
2586,5710,10909,0
2587,5710,9121,1
2588,5710,4310,0
2589,5710,2561,1
2590,5710,9349,0
2591,5710,922,0
2592,5710,4530,0
2593,5710,1553,1
2594,5710,5221,0
2595,5710,10133,1
2596,5710,8233,1
2597,5710,2945,0
2598,5710,7521,0
2599,5710,4070,1
2600,5710,9559,0
2601,5710,5529,0
2602,5710,9743,0
2603,5710,1763,0
2604,5710,2072,0
2605,5710,3584,0
2606,5710,3643,0
2607,5710,7706,0
2608,5710,830,0
2609,5710,6050,0
2610,5710,125,1
2611,5710,1079,1
2612,5710,7321,0
2613,5710,955,0
2614,5710,7476,1
2615,5710,4261,0
2616,5710,5350,0
2617,5710,9298,1
2618,5710,1626,0
2619,5710,2612,0
2620,5710,10069,0
2621,5710,3409,0
2622,5710,5453,0
2623,5710,2565,1
2624,5710,4656,0
2625,5710,9242,0
2626,5710,8286,1
2627,5710,1665,0
2628,5710,7005,1
2629,5710,2781,0
2630,5710,4127,0
2631,5710,8143,1
2632,5710,3690,0
2633,5710,3433,0
2634,5710,1215,0
2635,5710,2570,1
2636,5710,10742,0
2637,5710,1351,0
2638,5710,477,0
2639,5710,7832,0
2640,5710,7396,0
2641,5710,3498,0
2642,5710,1172,1
2643,5710,569,1
2644,5710,4686,0
2645,5710,4351,0
2646,5710,10129,0
2647,5710,5796,0
2648,5710,10556,0
2649,5710,48,1
2650,5710,737,1
2651,5710,3571,1
2652,5710,5092,1
2653,5710,5534,0
